tingkat setelah parent,parent,similarity 
5,wadaslintang,"[('sempor', 0.8364015221595764), ('selorejo', 0.7862411141395569), ('cacaban', 0.7849314212799072), ('cipancuh', 0.7662966847419739), ('jatigede', 0.7556352019309998), ('kalibening', 0.7470321655273438), ('malahayu', 0.7420782446861267), ('gajahmungkur', 0.7420130968093872), ('cengklik', 0.7418897151947021), ('tempuran', 0.7387446165084839)]"
5,selokan,"[('tanggul', 0.7119014263153076), ('drainase', 0.6931198835372925), ('bendung', 0.6748450994491577), ('irigasi', 0.6719802618026733), ('waduk', 0.6390771269798279), ('bendungan', 0.6304132342338562), ('pengairan', 0.6222507953643799), ('parit', 0.6146637201309204), ('polder', 0.6123591065406799), ('gorong', 0.5963408946990967)]"
5,embung,"[('balong', 0.7411815524101257), ('belik', 0.7278452515602112), ('kedung', 0.7245297431945801), ('ºs', 0.7177557945251465), ('ºe', 0.7130811214447021), ('ranca', 0.7082939147949219), ('waduk', 0.7067562341690063), ('rowo', 0.6994995474815369), ('sendang', 0.6981909275054932), ('selorejo', 0.6957407593727112)]"
5,pengairan,"[('irigasi', 0.8783846497535706), ('drainase', 0.7548401355743408), ('mengairi', 0.6543759107589722), ('bendung', 0.639093816280365), ('persawahan', 0.6300758123397827), ('sawah', 0.6229633688926697), ('selokan', 0.6222509145736694), ('pesawahan', 0.612498939037323), ('pdam', 0.604836106300354), ('pertanian', 0.603833794593811)]"
5,irigasi,"[('pengairan', 0.8783846497535706), ('drainase', 0.8038881421089172), ('selokan', 0.6719802618026733), ('mengairi', 0.6444507241249084), ('bendung', 0.6316362619400024), ('sawah', 0.6203003525733948), ('bendungan', 0.6164631247520447), ('persawahan', 0.6152477860450745), ('waduk', 0.608831524848938), ('tanggul', 0.5965030193328857)]"
5,pesawahan,"[('persawahan', 0.8620214462280273), ('tegalan', 0.7399296760559082), ('areal', 0.6872970461845398), ('sawah', 0.685439944267273), ('terasering', 0.6683229207992554), ('pekarangan', 0.664011538028717), ('perladangan', 0.6605321168899536), ('berawa', 0.6468914747238159), ('hamparan', 0.6350826025009155), ('tambak', 0.6318067908287048)]"
5,sawah,"[('persawahan', 0.7569082379341125), ('pesawahan', 0.6854400038719177), ('areal', 0.6664303541183472), ('lahan', 0.6585407257080078), ('sawahnya', 0.6533011198043823), ('ladang', 0.6349354982376099), ('tegalan', 0.6328662633895874), ('pekarangan', 0.6286517977714539), ('terasering', 0.6250520348548889), ('berladang', 0.6247155666351318)]"
5,areal,"[('lahan', 0.7734388709068298), ('persawahan', 0.7532332539558411), ('hektar', 0.7376396059989929), ('hektare', 0.7262774705886841), ('lahannya', 0.7028241157531738), ('pesawahan', 0.6872971057891846), ('sawah', 0.6664302945137024), ('area', 0.6597152948379517), ('hamparan', 0.6444402933120728), ('kawasan', 0.6314709186553955)]"
5,tegalan,"[('pesawahan', 0.739929735660553), ('huma', 0.7354789972305298), ('persawahan', 0.6956045627593994), ('pekarangan', 0.6752176284790039), ('sawah', 0.6328662633895874), ('mencangkul', 0.6007236242294312), ('terasering', 0.5955622792243958), ('berladang', 0.5907412767410278), ('blekok', 0.5814120769500732), ('perladangan', 0.580892026424408)]"
5,terasering,"[('persawahan', 0.6886304616928101), ('pesawahan', 0.6683228611946106), ('berteras', 0.654924750328064), ('menghijau', 0.6430979371070862), ('sawah', 0.6250520348548889), ('mencangkul', 0.612211287021637), ('petakan', 0.6106336116790771), ('malasari', 0.6045231819152832), ('perladangan', 0.600251317024231), ('areal', 0.5974908471107483)]"
5,hamparan,"[('berpasir', 0.7075737118721008), ('terhampar', 0.6967394948005676), ('persawahan', 0.6859780550003052), ('pantainya', 0.6825604438781738), ('berbatu', 0.6707211136817932), ('perbukitan', 0.6551390290260315), ('areal', 0.6444403529167175), ('landai', 0.6361151337623596), ('pesawahan', 0.6350826025009155), ('pepohonan', 0.6272687315940857)]"
5,lahan,"[('areal', 0.7734388113021851), ('lahannya', 0.7222778797149658), ('persawahan', 0.6767486929893494), ('sawah', 0.6585407853126526), ('tanahnya', 0.6154640913009644), ('tanah', 0.6115568280220032), ('hektar', 0.6068242192268372), ('hektare', 0.603415846824646), ('ladang', 0.5944646000862122), ('perkebunan', 0.5878844261169434)]"
5,perbukitan,"[('pegunungan', 0.8196010589599609), ('lereng', 0.7800257205963135), ('berbukit', 0.7563297748565674), ('pengunungan', 0.7142667174339294), ('dataran', 0.7057742476463318), ('berhutan', 0.6760783195495605), ('landai', 0.6740983724594116), ('persawahan', 0.672789454460144), ('curam', 0.6722407341003418), ('lembah', 0.6647844910621643)]"
5,pekarangan,"[('tegalan', 0.6752176284790039), ('pesawahan', 0.664011538028717), ('penghias', 0.6566173434257507), ('persawahan', 0.650218665599823), ('sawah', 0.6286517977714539), ('kebunnya', 0.623508095741272), ('areal', 0.6165918111801147), ('huma', 0.5913968086242676), ('gubuk', 0.5855025053024292), ('ditanami', 0.5667389035224915)]"
5,pengairan,"[('irigasi', 0.8783846497535706), ('drainase', 0.7548401355743408), ('mengairi', 0.6543759107589722), ('bendung', 0.639093816280365), ('persawahan', 0.6300758123397827), ('sawah', 0.6229633688926697), ('selokan', 0.6222509145736694), ('pesawahan', 0.612498939037323), ('pdam', 0.604836106300354), ('pertanian', 0.603833794593811)]"
5,persawahan,"[('pesawahan', 0.8620214462280273), ('sawah', 0.7569082379341125), ('areal', 0.7532332539558411), ('tegalan', 0.6956045031547546), ('terasering', 0.6886304020881653), ('hamparan', 0.6859779357910156), ('lahan', 0.6767485737800598), ('perbukitan', 0.6727893352508545), ('pekarangan', 0.650218665599823), ('pengairan', 0.6300756335258484)]"
5,pesawahan,"[('persawahan', 0.8620214462280273), ('tegalan', 0.7399296760559082), ('areal', 0.6872970461845398), ('sawah', 0.685439944267273), ('terasering', 0.6683229207992554), ('pekarangan', 0.664011538028717), ('perladangan', 0.6605321168899536), ('berawa', 0.6468914747238159), ('hamparan', 0.6350826025009155), ('tambak', 0.6318067908287048)]"
5,areal,"[('lahan', 0.7734388709068298), ('persawahan', 0.7532332539558411), ('hektar', 0.7376396059989929), ('hektare', 0.7262774705886841), ('lahannya', 0.7028241157531738), ('pesawahan', 0.6872971057891846), ('sawah', 0.6664302945137024), ('area', 0.6597152948379517), ('hamparan', 0.6444402933120728), ('kawasan', 0.6314709186553955)]"
5,lahan,"[('areal', 0.7734388113021851), ('lahannya', 0.7222778797149658), ('persawahan', 0.6767486929893494), ('sawah', 0.6585407853126526), ('tanahnya', 0.6154640913009644), ('tanah', 0.6115568280220032), ('hektar', 0.6068242192268372), ('hektare', 0.603415846824646), ('ladang', 0.5944646000862122), ('perkebunan', 0.5878844261169434)]"
5,sawahnya,"[('berladang', 0.6708561778068542), ('sawah', 0.6533011198043823), ('berkebun', 0.6301088333129883), ('ladangnya', 0.6290030479431152), ('perkebunannya', 0.6238144636154175), ('lahannya', 0.6203016638755798), ('memanen', 0.6178917288780212), ('mencangkul', 0.6145415306091309), ('bertani', 0.6082127690315247), ('padinya', 0.6054056286811829)]"
5,ladang,"[('sawah', 0.6349355578422546), ('perkebunan', 0.602337658405304), ('tebu', 0.5998266935348511), ('lahan', 0.5944646000862122), ('areal', 0.5906709432601929), ('mouguet', 0.5848105549812317), ('persawahan', 0.5819241404533386), ('kebunnya', 0.5817857384681702), ('pekarangan', 0.5627810955047607), ('sawahnya', 0.5554882287979126)]"
5,tegalan,"[('pesawahan', 0.739929735660553), ('huma', 0.7354789972305298), ('persawahan', 0.6956045627593994), ('pekarangan', 0.6752176284790039), ('sawah', 0.6328662633895874), ('mencangkul', 0.6007236242294312), ('terasering', 0.5955622792243958), ('berladang', 0.5907412767410278), ('blekok', 0.5814120769500732), ('perladangan', 0.580892026424408)]"
5,pekarangan,"[('tegalan', 0.6752176284790039), ('pesawahan', 0.664011538028717), ('penghias', 0.6566173434257507), ('persawahan', 0.650218665599823), ('sawah', 0.6286517977714539), ('kebunnya', 0.623508095741272), ('areal', 0.6165918111801147), ('huma', 0.5913968086242676), ('gubuk', 0.5855025053024292), ('ditanami', 0.5667389035224915)]"
5,terasering,"[('persawahan', 0.6886304616928101), ('pesawahan', 0.6683228611946106), ('berteras', 0.654924750328064), ('menghijau', 0.6430979371070862), ('sawah', 0.6250520348548889), ('mencangkul', 0.612211287021637), ('petakan', 0.6106336116790771), ('malasari', 0.6045231819152832), ('perladangan', 0.600251317024231), ('areal', 0.5974908471107483)]"
5,berladang,"[('bertani', 0.8345746994018555), ('berkebun', 0.7724671959877014), ('beternak', 0.753667950630188), ('bercocok', 0.7525615692138672), ('bersawah', 0.730193555355072), ('berternak', 0.7062609791755676), ('sawahnya', 0.670856237411499), ('perladangan', 0.6642484664916992), ('palawija', 0.6566550731658936), ('mencangkul', 0.63699871301651)]"
5,tanggul,"[('bendungan', 0.7429750561714172), ('bendung', 0.7295394539833069), ('waduk', 0.7142320871353149), ('selokan', 0.7119014859199524), ('parit', 0.6798520684242249), ('jebol', 0.663144588470459), ('drainase', 0.6403782367706299), ('terowongan', 0.6334431767463684), ('banjir', 0.6280034184455872), ('jebolnya', 0.6161178350448608)]"
5,drainase,"[('irigasi', 0.8038880825042725), ('pengairan', 0.754840075969696), ('selokan', 0.6931199431419373), ('erosi', 0.6444860696792603), ('tanggul', 0.6403783559799194), ('akuifer', 0.6383586525917053), ('sanitasi', 0.6370867490768433), ('pengaliran', 0.6263430118560791), ('genangan', 0.615990936756134), ('pengerukan', 0.6107590198516846)]"
5,bendung,"[('waduk', 0.7804678678512573), ('bendungan', 0.7497739195823669), ('katulampa', 0.7318445444107056), ('tanggul', 0.7295393943786621), ('plta', 0.6906402707099915), ('wadaslintang', 0.6862931847572327), ('selokan', 0.6748450994491577), ('embung', 0.6669797301292419), ('pengairan', 0.639093816280365), ('irigasi', 0.6316362619400024)]"
5,irigasi,"[('pengairan', 0.8783846497535706), ('drainase', 0.8038881421089172), ('selokan', 0.6719802618026733), ('mengairi', 0.6444507241249084), ('bendung', 0.6316362619400024), ('sawah', 0.6203003525733948), ('bendungan', 0.6164631247520447), ('persawahan', 0.6152477860450745), ('waduk', 0.608831524848938), ('tanggul', 0.5965030193328857)]"
5,waduk,"[('bendungan', 0.7852749228477478), ('bendung', 0.7804678678512573), ('plta', 0.7434157133102417), ('tanggul', 0.7142321467399597), ('embung', 0.7067562937736511), ('katulampa', 0.6797019839286804), ('wadaslintang', 0.6517537832260132), ('kedung', 0.6514424085617065), ('selokan', 0.6390772461891174), ('sendang', 0.6300525069236755)]"
5,bendungan,"[('waduk', 0.7852750420570374), ('bendung', 0.7497739791870117), ('plta', 0.747963547706604), ('tanggul', 0.742975115776062), ('jembatan', 0.6504480838775635), ('katulampa', 0.6398631930351257), ('sungai', 0.6334416270256042), ('selokan', 0.6304132342338562), ('irigasi', 0.6164631247520447), ('embung', 0.6154481768608093)]"
5,pengairan,"[('irigasi', 0.8783846497535706), ('drainase', 0.7548401355743408), ('mengairi', 0.6543759107589722), ('bendung', 0.639093816280365), ('persawahan', 0.6300758123397827), ('sawah', 0.6229633688926697), ('selokan', 0.6222509145736694), ('pesawahan', 0.612498939037323), ('pdam', 0.604836106300354), ('pertanian', 0.603833794593811)]"
5,parit,"[('tanggul', 0.6798520684242249), ('benteng', 0.6387637257575989), ('tembok', 0.6351314187049866), ('selokan', 0.6146637201309204), ('lubang', 0.5796838402748108), ('terowongan', 0.5732885599136353), ('dinding', 0.5700885653495789), ('tepian', 0.5652936100959778), ('bungker', 0.5637756586074829), ('pagar', 0.5589325428009033)]"
5,polder,"[('selokan', 0.6123591661453247), ('tanggul', 0.5817384123802185), ('molenvliet', 0.5674551129341125), ('drainase', 0.5585259795188904), ('tarum', 0.5582423210144043), ('rivier', 0.5574533939361572), ('irrigatie', 0.5289304256439209), ('berawa', 0.5212289690971375), ('ijssel', 0.5182225108146667), ('bendung', 0.5172200202941895)]"
5,gorong,"[('selokan', 0.5963408946990967), ('tanggul', 0.574853777885437), ('drainase', 0.5694965124130249), ('mck', 0.5557377338409424), ('talud', 0.5434108376502991), ('palisade', 0.5192384719848633), ('bendungan', 0.5010392665863037), ('culvert', 0.5000951290130615), ('pengairan', 0.49951300024986267), ('beton', 0.49834248423576355)]"
5,persawahan,"[('pesawahan', 0.8620214462280273), ('sawah', 0.7569082379341125), ('areal', 0.7532332539558411), ('tegalan', 0.6956045031547546), ('terasering', 0.6886304020881653), ('hamparan', 0.6859779357910156), ('lahan', 0.6767485737800598), ('perbukitan', 0.6727893352508545), ('pekarangan', 0.650218665599823), ('pengairan', 0.6300756335258484)]"
5,tegalan,"[('pesawahan', 0.739929735660553), ('huma', 0.7354789972305298), ('persawahan', 0.6956045627593994), ('pekarangan', 0.6752176284790039), ('sawah', 0.6328662633895874), ('mencangkul', 0.6007236242294312), ('terasering', 0.5955622792243958), ('berladang', 0.5907412767410278), ('blekok', 0.5814120769500732), ('perladangan', 0.580892026424408)]"
5,areal,"[('lahan', 0.7734388709068298), ('persawahan', 0.7532332539558411), ('hektar', 0.7376396059989929), ('hektare', 0.7262774705886841), ('lahannya', 0.7028241157531738), ('pesawahan', 0.6872971057891846), ('sawah', 0.6664302945137024), ('area', 0.6597152948379517), ('hamparan', 0.6444402933120728), ('kawasan', 0.6314709186553955)]"
5,sawah,"[('persawahan', 0.7569082379341125), ('pesawahan', 0.6854400038719177), ('areal', 0.6664303541183472), ('lahan', 0.6585407257080078), ('sawahnya', 0.6533011198043823), ('ladang', 0.6349354982376099), ('tegalan', 0.6328662633895874), ('pekarangan', 0.6286517977714539), ('terasering', 0.6250520348548889), ('berladang', 0.6247155666351318)]"
5,terasering,"[('persawahan', 0.6886304616928101), ('pesawahan', 0.6683228611946106), ('berteras', 0.654924750328064), ('menghijau', 0.6430979371070862), ('sawah', 0.6250520348548889), ('mencangkul', 0.612211287021637), ('petakan', 0.6106336116790771), ('malasari', 0.6045231819152832), ('perladangan', 0.600251317024231), ('areal', 0.5974908471107483)]"
5,pekarangan,"[('tegalan', 0.6752176284790039), ('pesawahan', 0.664011538028717), ('penghias', 0.6566173434257507), ('persawahan', 0.650218665599823), ('sawah', 0.6286517977714539), ('kebunnya', 0.623508095741272), ('areal', 0.6165918111801147), ('huma', 0.5913968086242676), ('gubuk', 0.5855025053024292), ('ditanami', 0.5667389035224915)]"
5,perladangan,"[('peladangan', 0.7140526175498962), ('berladang', 0.6642484068870544), ('pesawahan', 0.6605321168899536), ('pertanian', 0.6601595878601074), ('persawahan', 0.6170369386672974), ('pertaniannya', 0.6168705821037292), ('pembibitan', 0.6017281413078308), ('terasering', 0.600251317024231), ('budidaya', 0.5960549712181091), ('perhutanan', 0.5954847931861877)]"
5,berawa,"[('berhutan', 0.7508505582809448), ('tandus', 0.7284694910049438), ('rawa', 0.7204269170761108), ('watumohai', 0.7015445828437805), ('aopa', 0.6979745030403137), ('berlumpur', 0.6903818249702454), ('berumput', 0.6765009164810181), ('berlembah', 0.6555333137512207), ('aluvial', 0.6553547978401184), ('berbukit', 0.651743471622467)]"
5,hamparan,"[('berpasir', 0.7075737118721008), ('terhampar', 0.6967394948005676), ('persawahan', 0.6859780550003052), ('pantainya', 0.6825604438781738), ('berbatu', 0.6707211136817932), ('perbukitan', 0.6551390290260315), ('areal', 0.6444403529167175), ('landai', 0.6361151337623596), ('pesawahan', 0.6350826025009155), ('pepohonan', 0.6272687315940857)]"
5,tambak,"[('pertambakan', 0.7557091116905212), ('bandeng', 0.6947643756866455), ('lele', 0.687173068523407), ('mujair', 0.6827046871185303), ('balong', 0.6712230443954468), ('keramba', 0.670408308506012), ('empang', 0.6682775020599365), ('gurame', 0.6553757190704346), ('pucung', 0.6508417129516602), ('toman', 0.647199809551239)]"
5,pln,"[('pdam', 0.6777265667915344), ('pertamina', 0.6107741594314575), ('pgn', 0.5816947221755981), ('listrik', 0.5765885710716248), ('pembangkitan', 0.5608450770378113), ('bpr', 0.5577507615089417), ('plta', 0.5559107661247253), ('telkom', 0.5405002236366272), ('ptt', 0.5284685492515564), ('pltu', 0.5186315774917603)]"
5,jatiluhur,"[('cilamaya', 0.7693149447441101), ('walahar', 0.7230688333511353), ('jatigede', 0.7172449231147766), ('ciherang', 0.7060306668281555), ('ckp', 0.6967722177505493), ('pwk', 0.6943351030349731), ('sadang', 0.6922798156738281), ('cibatu', 0.6815191507339478), ('cirata', 0.6793379783630371), ('saguling', 0.6751601099967957)]"
5,plta,"[('bendungan', 0.7479634881019592), ('pltu', 0.7450440526008606), ('waduk', 0.7434157729148865), ('cirata', 0.7075285911560059), ('bendung', 0.6906402707099915), ('pltg', 0.6626271605491638), ('saguling', 0.6610957980155945), ('pdam', 0.648712694644928), ('jatiluhur', 0.6461523771286011), ('embung', 0.6218361854553223)]"
5,ledeng,"[('pdam', 0.6274036765098572), ('tirtanadi', 0.6079216003417969), ('jelok', 0.5968660116195679), ('sugihan', 0.5909101963043213), ('gali', 0.5892513394355774), ('penatu', 0.5886818170547485), ('ojeg', 0.5778056979179382), ('pasawahan', 0.5713422298431396), ('belik', 0.5702130794525146), ('karangharja', 0.5631387233734131)]"
5,tirtanadi,"[('periukan', 0.7495042085647583), ('peresapan', 0.7490894198417664), ('pacah', 0.7437283992767334), ('liquide', 0.7358548641204834), ('cardig', 0.7332487106323242), ('ayying', 0.7229838967323303), ('joman', 0.7204605937004089), ('doncourt', 0.7197863459587097), ('solaseed', 0.717682957649231), ('lesing', 0.714715838432312)]"
5,pengairan,"[('irigasi', 0.8783846497535706), ('drainase', 0.7548401355743408), ('mengairi', 0.6543759107589722), ('bendung', 0.639093816280365), ('persawahan', 0.6300758123397827), ('sawah', 0.6229633688926697), ('selokan', 0.6222509145736694), ('pesawahan', 0.612498939037323), ('pdam', 0.604836106300354), ('pertanian', 0.603833794593811)]"
5,perum,"[('peruri', 0.749178409576416), ('perhutani', 0.7099601626396179), ('perumnas', 0.7022056579589844), ('bpr', 0.68763667345047), ('pegadaian', 0.6767069101333618), ('griya', 0.6725322604179382), ('btn', 0.6702366471290588), ('permai', 0.6698669791221619), ('pn', 0.6504595279693604), ('agro', 0.6489500999450684)]"
