tingkat setelah parent,parent,similarity
5,masyarakat,"[('masyarakatnya', 0.7762371897697449), ('warga', 0.7031428217887878), ('masayarakat', 0.6894167065620422), ('warganya', 0.6767096519470215), ('rakyat', 0.6329663395881653), ('mayarakat', 0.6086627840995789), ('masyarkat', 0.5993450880050659), ('penduduk', 0.5845662951469421), ('komunitas', 0.5844127535820007), ('umat', 0.5802494287490845)]"
5,warganya,"[('masyarakatnya', 0.7700620293617249), ('warga', 0.7583113312721252), ('masyarakat', 0.6767095327377319), ('rakyatnya', 0.6757996678352356), ('penduduk', 0.6101534366607666), ('penduduknya', 0.592235803604126), ('penghuninya', 0.5855540037155151), ('orang', 0.5660635232925415), ('petani', 0.5651155710220337), ('umat', 0.5604908466339111)]"
5,masayarakat,"[('masyarakat', 0.6894166469573975), ('masyarakatnya', 0.6354168057441711), ('masyrakat', 0.5695911049842834), ('masyarkat', 0.5621623396873474), ('mayarakat', 0.5606271028518677), ('masyarat', 0.5279401540756226), ('warganya', 0.5243644714355469), ('agraris', 0.5129995942115784), ('masarakat', 0.48809754848480225), ('masyakat', 0.48570477962493896)]"
5,masyarkat,"[('masyarakatnya', 0.6174165606498718), ('masyarakat', 0.5993450880050659), ('mayarakat', 0.5677869319915771), ('masayarakat', 0.5621623396873474), ('dimasyarakat', 0.5527944564819336), ('masyarat', 0.5339193344116211), ('masyrakat', 0.5202828049659729), ('masyakat', 0.46863874793052673), ('agamis', 0.4661652147769928), ('kemelaratan', 0.45579174160957336)]"
5,rakyatnya,"[('bangsanya', 0.6906936168670654), ('warganya', 0.6757996082305908), ('umatnya', 0.64232337474823), ('rakyat', 0.6403341889381409), ('kaumnya', 0.6344987750053406), ('bawahannya', 0.6259874105453491), ('masyarakatnya', 0.6037373542785645), ('kerajaannya', 0.6023204326629639), ('tuannya', 0.6021161079406738), ('kedamaian', 0.5949872732162476)]"
5,bertani,"[('berkebun', 0.8516146540641785), ('berladang', 0.8345745801925659), ('beternak', 0.7809663414955139), ('berternak', 0.7566639184951782), ('bercocok', 0.7339910268783569), ('petani', 0.671893298625946), ('bersawah', 0.6621608734130859), ('pencaharian', 0.6384707689285278), ('palawija', 0.6377599835395813), ('berdagang', 0.6153975129127502)]"
5,warga,"[('warganya', 0.7583112716674805), ('penduduk', 0.7095903754234314), ('masyarakat', 0.7031427621841431), ('orang', 0.5949211120605469), ('masyarakatnya', 0.5685040354728699), ('pengungsi', 0.5569140315055847), ('rakyat', 0.5419213771820068), ('rakyatnya', 0.5371006727218628), ('nelayan', 0.5334020853042603), ('penduduknya', 0.5296546220779419)]"
5,bermasyarakat,"[('bernegara', 0.8098629713058472), ('berbangsa', 0.7241546511650085), ('memaknai', 0.6353697776794434), ('bergereja', 0.6135587096214294), ('keseharian', 0.6080448627471924), ('membiara', 0.6024892926216125), ('keharmonisan', 0.5945320129394531), ('menghayati', 0.5876306891441345), ('falsafah', 0.5785248875617981), ('kegotong', 0.5708768367767334)]"
5,budayanya,"[('kebudayaannya', 0.7730111479759216), ('budaya', 0.6958467960357666), ('keberagaman', 0.6424838900566101), ('kultural', 0.6270091533660889), ('modernitas', 0.6089589595794678), ('istiadat', 0.5894185304641724), ('kesejarahan', 0.5657641887664795), ('berbudaya', 0.5612167119979858), ('religius', 0.5611096024513245), ('kemajemukan', 0.5599000453948975)]"
5,administrasinya,"[('pemerintaha', 0.5650342702865601), ('kantor', 0.5571315288543701), ('industrinya', 0.5526512861251831), ('kecamatannya', 0.5194699168205261), ('yurisdiksinya', 0.5127436518669128), ('regionalnya', 0.5116702914237976), ('pusatnya', 0.5068795680999756), ('administrasi', 0.48745253682136536), ('kesenjataan', 0.4840985834598541), ('pemerintahan', 0.48099467158317566)]"
5,agrikultural,"[('hortikultura', 0.6693358421325684), ('bioteknologi', 0.6229279041290283), ('agrikultur', 0.6122771501541138), ('perbenihan', 0.6002840399742126), ('bioenergi', 0.5962182283401489), ('keteknikan', 0.5907549262046814), ('hidroponik', 0.5820037722587585), ('agribisnis', 0.5754210948944092), ('akuakultur', 0.5717220306396484), ('agronomi', 0.5595776438713074)]"
5,pedesaan,"[('perkotaan', 0.8071178197860718), ('perdesaan', 0.7014579772949219), ('kumuh', 0.6356769800186157), ('agraris', 0.6161187887191772), ('terpencil', 0.5749865770339966), ('pinggiran', 0.5745450258255005), ('sekitarnya', 0.5732337236404419), ('pedalaman', 0.5659655928611755), ('pemukiman', 0.559177577495575), ('persawahan', 0.5466395616531372)]"
5,heterogen,"[('homogen', 0.7436972260475159), ('dominan', 0.6298439502716064), ('beranekaragam', 0.6241769194602966), ('beragam', 0.5883163809776306), ('agraris', 0.5871219635009766), ('agamis', 0.5724602341651917), ('primitif', 0.5722992420196533), ('reaktif', 0.5669389963150024), ('padat', 0.5609922409057617), ('kental', 0.5452297329902649)]"
5,perkotaan,"[('pedesaan', 0.8071178197860718), ('perdesaan', 0.6921961307525635), ('permukiman', 0.6261712312698364), ('kumuh', 0.6101880073547363), ('sekitarnya', 0.5996533036231995), ('urban', 0.5877560377120972), ('pemukiman', 0.5749074816703796), ('perumahan', 0.5700363516807556), ('pinggiran', 0.5585870146751404), ('agraris', 0.556712806224823)]"
5,subsisten,"[('mekanisasi', 0.62665194272995), ('monokultur', 0.616708517074585), ('agribisnis', 0.6018267273902893), ('subsektor', 0.5988059639930725), ('pertanian', 0.5933759808540344), ('berladang', 0.5867250561714172), ('budidaya', 0.5754376649856567), ('holtikultura', 0.5747159719467163), ('agrikultur', 0.5733879208564758), ('bertani', 0.5654179453849792)]"
5,kosmopolitan,"[('multikultural', 0.598192036151886), ('agraris', 0.5564000010490417), ('berbudaya', 0.5412470102310181), ('agamis', 0.5384559631347656), ('heterogen', 0.5270133018493652), ('kultural', 0.5102084875106812), ('keberagaman', 0.5087847113609314), ('budayanya', 0.5058240294456482), ('pluralistik', 0.4906810522079468), ('modernitas', 0.4800293445587158)]"
5,perdesaan,"[('pedesaan', 0.7014578580856323), ('perkotaan', 0.6921961903572083), ('pnpm', 0.6709607243537903), ('agropolitan', 0.6298041939735413), ('umkm', 0.561420738697052), ('transmigrasi', 0.5577191710472107), ('agraris', 0.552187979221344), ('infrastruktur', 0.5488588809967041), ('residensial', 0.5408473610877991), ('minapolitan', 0.534906268119812)]"
5,tumbuhnya,"[('berkembangnya', 0.6939150094985962), ('timbulnya', 0.648634135723114), ('terciptanya', 0.6330392360687256), ('munculnya', 0.6195182204246521), ('pertumbuhannya', 0.6036064028739929), ('pertumbuhan', 0.5853691697120667), ('berkurangnya', 0.5820525288581848), ('tumbuh', 0.5809949636459351), ('terbentuknya', 0.5680122971534729), ('terbukanya', 0.558074951171875)]"
5,melambat,"[('mengecil', 0.6786686778068542), ('menyusut', 0.6778336763381958), ('berkurang', 0.6611897349357605), ('diperlambat', 0.655697226524353), ('menurun', 0.6476033329963684), ('menipis', 0.6410566568374634), ('melemah', 0.6374508142471313), ('berkontraksi', 0.6349798440933228), ('membesar', 0.632659375667572), ('meninggi', 0.6306324601173401)]"
5,menyusut,"[('berkurang', 0.8314085602760315), ('merosot', 0.781096339225769), ('menipis', 0.7559335827827454), ('mengecil', 0.7551003098487854), ('meningkat', 0.7441595792770386), ('menurun', 0.7421728372573853), ('bertambah', 0.7330106496810913), ('membengkak', 0.7109854221343994), ('membesar', 0.6960561871528625), ('melemah', 0.689596951007843)]"
5,membesar,"[('mengecil', 0.8452020883560181), ('membengkak', 0.7746922969818115), ('mengembang', 0.7432838678359985), ('meninggi', 0.7383686900138855), ('menebal', 0.722830057144165), ('menyempit', 0.7201219201087952), ('melebar', 0.7089333534240723), ('menyusut', 0.6960563063621521), ('memendek', 0.6616821885108948), ('mengeras', 0.6509722471237183)]"
5,bidang,"[('dibidang', 0.7501741051673889), ('sektor', 0.6090074181556702), ('bidangnya', 0.6089975833892822), ('terapan', 0.5678352117538452), ('spesialisasi', 0.556090772151947), ('ilmu', 0.5459921360015869), ('keilmuan', 0.5343683958053589), ('ranah', 0.5312237739562988), ('iptek', 0.5311793684959412), ('subbidang', 0.5309448838233948)]"
5,subsektor,"[('agribisnis', 0.7191763520240784), ('agro', 0.6820827126502991), ('agroindustri', 0.6709524393081665), ('disektor', 0.66966313123703), ('hortikultura', 0.6452488303184509), ('agrobisnis', 0.6377458572387695), ('holtikultura', 0.6369754076004028), ('perkayuan', 0.6302517652511597), ('agrikultur', 0.6289703845977783), ('perbenihan', 0.6179759502410889)]"
5,komoditas,"[('komoditi', 0.8884021043777466), ('kopra', 0.6777807474136353), ('ekspor', 0.6693981885910034), ('eksportir', 0.6428182721138), ('produk', 0.6395655870437622), ('kakao', 0.6255128383636475), ('palawija', 0.6250208020210266), ('penghasil', 0.6233931183815002), ('cengkih', 0.6047196388244629), ('cengkeh', 0.5897471904754639)]"
5,dibidang,"[('bidang', 0.7501742243766785), ('kewirausahaan', 0.5810742378234863), ('ketrampilan', 0.5745629668235779), ('agribisnis', 0.5530683398246765), ('wirausaha', 0.5502651929855347), ('sektor', 0.5432922840118408), ('iptek', 0.5415678024291992), ('perbengkelan', 0.5346378684043884), ('fakulti', 0.5338642597198486), ('sdm', 0.5290955901145935)]"
5,komoditi,"[('komoditas', 0.8884021639823914), ('eksportir', 0.6500922441482544), ('produk', 0.642077624797821), ('penghasil', 0.6414930820465088), ('ekspor', 0.6343579292297363), ('kopra', 0.6325284242630005), ('palawija', 0.5954782962799072), ('kakao', 0.5832651853561401), ('cengkeh', 0.5807037949562073), ('sentra', 0.5783622860908508)]"
5,kebahagiaan,"[('kedamaian', 0.7783353924751282), ('ketenangan', 0.7712056040763855), ('kegembiraan', 0.7552736401557922), ('kesenangan', 0.7439164519309998), ('kebahagian', 0.7414273023605347), ('kenikmatan', 0.7375974655151367), ('kebaikan', 0.7060884833335876), ('kehangatan', 0.6870903372764587), ('keabadian', 0.6868337988853455), ('penderitaan', 0.6796680688858032)]"
5,kejayaan,"[('kejayaannya', 0.7409892082214355), ('keemasan', 0.7074247002601624), ('keemasannya', 0.7007253170013428), ('kegemilangan', 0.6926555633544922), ('kemakmuran', 0.5917841196060181), ('kemunduran', 0.572706937789917), ('gemilang', 0.5679935216903687), ('jayanya', 0.5659406781196594), ('pencerahan', 0.5574676990509033), ('kemegahan', 0.550628125667572)]"
5,kesuburan,"[('fertilitas', 0.6095669269561768), ('kemakmuran', 0.5763265490531921), ('kesuburannya', 0.5729739665985107), ('kesucian', 0.5723879933357239), ('kelimpahan', 0.5660922527313232), ('kejantanan', 0.5485402941703796), ('kelestarian', 0.5469606518745422), ('keteduhan', 0.5439770817756653), ('kemurnian', 0.5311827063560486), ('subur', 0.520392894744873)]"
5,keutuhan,"[('ketentraman', 0.685161292552948), ('ketenteraman', 0.6809496879577637), ('integritas', 0.6797773241996765), ('keberlangsungan', 0.6736335158348083), ('ketertiban', 0.6645082831382751), ('nkri', 0.647866427898407), ('keharmonisan', 0.620829164981842), ('kelestarian', 0.6187741756439209), ('kemaslahatan', 0.5991098284721375), ('kedamaian', 0.5898075103759766)]"
5,keberlangsungan,"[('kelangsungan', 0.8416764736175537), ('keutuhan', 0.6736333966255188), ('kelestarian', 0.6678630113601685), ('ketenteraman', 0.6389168500900269), ('keberlanjutan', 0.5937619209289551), ('kelancaran', 0.5919918417930603), ('keharmonisan', 0.5833432674407959), ('kemandirian', 0.5800955891609192), ('keteraturan', 0.5679148435592651), ('terjaganya', 0.5637202858924866)]"
5,ketenangan,"[('kedamaian', 0.8036434650421143), ('kebahagiaan', 0.7712055444717407), ('kehangatan', 0.7302258610725403), ('kesenangan', 0.7224493622779846), ('kenikmatan', 0.7076126337051392), ('keteduhan', 0.706597089767456), ('kebahagian', 0.6734446883201599), ('kegembiraan', 0.6716035604476929), ('keabadian', 0.6670908331871033), ('kebaikan', 0.6661503314971924)]"
5,kreativitas,"[('kreatifitas', 0.8520878553390503), ('inovasi', 0.6872028112411499), ('kemandirian', 0.6842958331108093), ('kreatif', 0.6728349924087524), ('kewirausahaan', 0.666441023349762), ('inovatif', 0.6456208229064941), ('motivasi', 0.6429495811462402), ('imajinasi', 0.6414006948471069), ('literasi', 0.6278013586997986), ('kebaruan', 0.6241838932037354)]"
5,profesionalisme,"[('profesionalitas', 0.7738017439842224), ('kompetensi', 0.723322331905365), ('kedisiplinan', 0.7015498280525208), ('integritas', 0.6721862554550171), ('komitmen', 0.6710507273674011), ('mutu', 0.6691194772720337), ('kewaspadaan', 0.6645007729530334), ('kesiapan', 0.6619957685470581), ('kemandirian', 0.6584345698356628), ('efektivitas', 0.656705915927887)]"
5,kreatifitas,"[('kreativitas', 0.8520879149436951), ('kewirausahaan', 0.6914390325546265), ('ketrampilan', 0.6773307919502258), ('literasi', 0.6762928366661072), ('kemandirian', 0.6439858078956604), ('iptek', 0.6369614601135254), ('penghayatan', 0.6270973682403564), ('keterampilan', 0.6214010715484619), ('motivasi', 0.6199036240577698), ('profesionalisme', 0.6194809675216675)]"
5,integritas,"[('konsistensi', 0.692480206489563), ('independensi', 0.6838585734367371), ('kedisiplinan', 0.6829088926315308), ('keutuhan', 0.6797771453857422), ('profesionalisme', 0.6721862554550171), ('akuntabilitas', 0.6617336273193359), ('kredibilitas', 0.6542726159095764), ('kewaspadaan', 0.6457210183143616), ('ketertiban', 0.6442634463310242), ('martabat', 0.6411182880401611)]"
5,pemerataan,"[('optimalisasi', 0.676135241985321), ('transparansi', 0.657234251499176), ('tercapainya', 0.64434814453125), ('akuntabilitas', 0.6393623352050781), ('penguatan', 0.637228786945343), ('terlaksananya', 0.6368993520736694), ('kemandirian', 0.6353636980056763), ('kelancaran', 0.6106515526771545), ('mempertinggi', 0.6091419458389282), ('keberlanjutan', 0.6016152501106262)]"
5,menyejahterakan,"[('mensejahterakan', 0.7856345772743225), ('memberdayakan', 0.7537117004394531), ('memakmurkan', 0.7209799885749817), ('memobilisasi', 0.657374382019043), ('kemaslahatan', 0.6490240097045898), ('memajukan', 0.6312459111213684), ('mempersatukan', 0.6297738552093506), ('menyokong', 0.6207941770553589), ('mengusahakan', 0.6135940551757812), ('memotivasi', 0.6129273772239685)]"
5,kepentingan,"[('kepentingannya', 0.6912941336631775), ('kemaslahatan', 0.6129922866821289), ('keperluan', 0.5809572339057922), ('kebijakan', 0.5795578956604004), ('kebutuhan', 0.5708467364311218), ('komitmen', 0.5694780349731445), ('keinginan', 0.5676993131637573), ('kewajiban', 0.5360770225524902), ('ketertiban', 0.530247151851654), ('kesejahteraan', 0.5298534631729126)]"
5,kebaikan,"[('keburukan', 0.7419397830963135), ('kebajikan', 0.7398520708084106), ('kesenangan', 0.7183529138565063), ('kebahagiaan', 0.7060884237289429), ('perbuatan', 0.6988779306411743), ('kebenaran', 0.6852529048919678), ('keutamaan', 0.6842789649963379), ('kenikmatan', 0.6838783025741577), ('kekudusan', 0.6835975646972656), ('keikhlasan', 0.6747035980224609)]"
5,memberdayakan,"[('menyejahterakan', 0.7537117600440979), ('memajukan', 0.6998504400253296), ('memotivasi', 0.6955960988998413), ('membina', 0.656425416469574), ('mendidik', 0.6454079151153564), ('mensejahterakan', 0.6355002522468567), ('pemberdayaan', 0.6351836323738098), ('memperjuangkan', 0.634269654750824), ('mewujudkan', 0.6238782405853271), ('terwujudnya', 0.618620753288269)]"
5,keberdayaan,"[('pemberdayaan', 0.6286426782608032), ('memberdayakan', 0.5861923694610596), ('kesejahteraan', 0.576693594455719), ('terwujudnya', 0.5613729953765869), ('berkeadilan', 0.5473113656044006), ('fasilitasi', 0.5389086604118347), ('softskill', 0.5270405411720276), ('partisipatif', 0.516493558883667), ('kepariwisataan', 0.5155774354934692), ('kemandirian', 0.5141489505767822)]"
5,pembinaan,"[('pemantapan', 0.6800509095191956), ('sosialisasi', 0.641432523727417), ('pendampingan', 0.6413090229034424), ('diklat', 0.6284298896789551), ('sdm', 0.627538800239563), ('pengembangan', 0.6217844486236572), ('pemberdayaan', 0.6186267733573914), ('pengkajian', 0.6170210838317871), ('penyuluhan', 0.6168900728225708), ('kaderisasi', 0.6141281723976135)]"
5,linmas,"[('lkmd', 0.7306669354438782), ('bumdes', 0.7155583500862122), ('hansip', 0.7122706174850464), ('lpmd', 0.7019810676574707), ('pkk', 0.7009406089782715), ('bpd', 0.6911785006523132), ('swakarsa', 0.662510871887207), ('babinsa', 0.6604401469230652), ('trantib', 0.6593775749206543), ('petengan', 0.6500704288482666)]"
5,ketenagakerjaan,"[('perburuhan', 0.7097743153572083), ('pendayagunaan', 0.6525771617889404), ('kominfo', 0.6487637758255005), ('pupr', 0.641029417514801), ('agraria', 0.6404765248298645), ('bpjs', 0.6336919665336609), ('kehutanan', 0.6307045221328735), ('esdm', 0.6242077946662903), ('pertanahan', 0.6236851215362549), ('keimigrasian', 0.6178998947143555)]"
5,sosialisasi,"[('pendampingan', 0.7228506207466125), ('advokasi', 0.71629798412323), ('evaluasi', 0.6868858337402344), ('penyuluhan', 0.6856322884559631), ('penguatan', 0.6846322417259216), ('pembinaan', 0.641432523727417), ('edukasi', 0.6292991638183594), ('pemantapan', 0.628216028213501), ('internalisasi', 0.6213001608848572), ('konsultasi', 0.611709475517273)]"
5,gizi,"[('nutrisi', 0.6714110970497131), ('kesehatan', 0.6640421748161316), ('vitamin', 0.6215623021125793), ('asupan', 0.6090824007987976), ('kecukupan', 0.6082844138145447), ('bergizi', 0.5992274284362793), ('pangan', 0.5938852429389954), ('sanitasi', 0.5839060544967651), ('gizinya', 0.5745788812637329), ('farmasi', 0.5745617747306824)]"
